,Test File ID,Top K with encryption,Top K without encryption,Disease name,Rank with encryption,NDCG with encryption,Rank without encryption,NDCG without encryption
14,FOP_28579631_gemini2p5flash_SO.txt,"                                                                                        Disease  Score
                                               Enthesitis-related juvenile idiopathic arthritis   0.85
                                                             Spondyloepiphyseal dysplasia tarda   0.85
                                                  Brachytelephalangic chondrodysplasia punctata   0.85
                                                                       Cono-spondylar dysplasia   0.84
                                   Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria   0.84
                                                    Metaphyseal dysplasia, Braun-Tinschert type   0.84
                                              Craniometadiaphyseal dysplasia, wormian bone type   0.84
Congenital muscular dystrophy-respiratory failure-skin abnormalities-joint hyperlaxity syndrome   0.84
                                                         Spondyloepiphyseal dysplasia congenita   0.84
                                                Spondyloepimetaphyseal dysplasia, aggrecan type   0.84
                                                  Spondyloepimetaphyseal dysplasia, Shohat type   0.84
                                                         Familial osteodysplasia, Anderson type   0.84
                                           Progressive non-infectious anterior vertebral fusion   0.84
                                Ossification anomalies-psychomotor developmental delay syndrome   0.84
                             Pterygium colli-intellectual disability-digital anomalies syndrome   0.84
                                                         Congenital contractural arachnodactyly   0.84
                                                                                       Mycetoma   0.84
                                       Imperforate oropharynx-costovertebral anomalies syndrome   0.83
                                      B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome   0.83
                                                          Fibrodysplasia ossificans progressiva   0.83","                                                                                        Disease  Score
                                               Enthesitis-related juvenile idiopathic arthritis   0.85
                                                             Spondyloepiphyseal dysplasia tarda   0.85
                                                  Brachytelephalangic chondrodysplasia punctata   0.85
                                                                       Cono-spondylar dysplasia   0.84
                                   Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria   0.84
                                                    Metaphyseal dysplasia, Braun-Tinschert type   0.84
                                              Craniometadiaphyseal dysplasia, wormian bone type   0.84
Congenital muscular dystrophy-respiratory failure-skin abnormalities-joint hyperlaxity syndrome   0.84
                                                         Spondyloepiphyseal dysplasia congenita   0.84
                                                Spondyloepimetaphyseal dysplasia, aggrecan type   0.84
                                                  Spondyloepimetaphyseal dysplasia, Shohat type   0.84
                                                         Familial osteodysplasia, Anderson type   0.84
                                           Progressive non-infectious anterior vertebral fusion   0.84
                                Ossification anomalies-psychomotor developmental delay syndrome   0.84
                             Pterygium colli-intellectual disability-digital anomalies syndrome   0.84
                                                         Congenital contractural arachnodactyly   0.84
                                                                                       Mycetoma   0.84
                                       Imperforate oropharynx-costovertebral anomalies syndrome   0.83
                                      B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome   0.83
                                                          Fibrodysplasia ossificans progressiva   0.83",FOP,20,0.227670249,20,0.227670249
15,FOP_28751434_gemini2p5flash_SO.txt,"                                                                      Disease  Score
       Rheumatoid factor-negative polyarticular juvenile idiopathic arthritis   0.83
                             Spondyloepimetaphyseal dysplasia, Handigodu type   0.83
                                       Dysplasia of head of femur, Meyer type   0.82
                                                Tenosynovial giant cell tumor   0.82
                                               Multiple symmetric lipomatosis   0.82
                                                   Hip dysplasia, Beukes type   0.82
                                                     Multiple osteochondromas   0.82
                                                     Isolated osteopoikilosis   0.82
                                             Functioning gonadotropic adenoma   0.82
                             Enthesitis-related juvenile idiopathic arthritis   0.82
                                        Fibrodysplasia ossificans progressiva   0.82
                                            Dysplasia epiphysealis hemimelica   0.82
                                                           Solitary bone cyst   0.82
Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis   0.82
                                             Pseudohypoparathyroidism type 1C   0.81
                                                                     Mycetoma   0.81
                                                 Estrogen resistance syndrome   0.81
                                                                 Prolactinoma   0.81
                                                         Giant cell arteritis   0.81
                                                             Upington disease   0.81","                                                                      Disease  Score
       Rheumatoid factor-negative polyarticular juvenile idiopathic arthritis   0.83
                             Spondyloepimetaphyseal dysplasia, Handigodu type   0.83
                                       Dysplasia of head of femur, Meyer type   0.82
                                                Tenosynovial giant cell tumor   0.82
                                               Multiple symmetric lipomatosis   0.82
                                                   Hip dysplasia, Beukes type   0.82
                                                     Multiple osteochondromas   0.82
                                                     Isolated osteopoikilosis   0.82
                                             Functioning gonadotropic adenoma   0.82
                             Enthesitis-related juvenile idiopathic arthritis   0.82
                                        Fibrodysplasia ossificans progressiva   0.82
                                            Dysplasia epiphysealis hemimelica   0.82
                                                           Solitary bone cyst   0.82
Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis   0.82
                                             Pseudohypoparathyroidism type 1C   0.81
                                                                     Mycetoma   0.81
                                                 Estrogen resistance syndrome   0.81
                                                                 Prolactinoma   0.81
                                                         Giant cell arteritis   0.81
                                                             Upington disease   0.81",FOP,11,0.278942946,11,0.278942946
16,FOP_30607064_gemini2p5flash_SO.txt,"                                    Disease  Score
                            Somatostatinoma   0.86
 Peripheral primitive neuroectodermal tumor   0.85
                            Medulloblastoma   0.85
                                   Mycetoma   0.85
                    Secondary syringomyelia   0.85
                               Neurofibroma   0.85
                      Cutaneous mastocytoma   0.85
                          Benign schwannoma   0.85
                             Rhabdoid tumor   0.85
                               Osteosarcoma   0.85
                              Neuroblastoma   0.85
                          Craniopharyngioma   0.85
               Anaplastic thyroid carcinoma   0.84
                             Kaposi sarcoma   0.84
           Atypical teratoid rhabdoid tumor   0.84
                  Infantile myofibromatosis   0.84
Metaphyseal dysplasia, Braun-Tinschert type   0.84
           Full NF2-related schwannomatosis   0.84
                                Sarcoidosis   0.84
                          Sialidosis type 2   0.84","                                                   Disease  Score
                                           Somatostatinoma   0.86
                                   Secondary syringomyelia   0.85
                                     Cutaneous mastocytoma   0.85
                                              Osteosarcoma   0.85
                                              Neurofibroma   0.85
                                         Craniopharyngioma   0.85
                Peripheral primitive neuroectodermal tumor   0.85
                                           Medulloblastoma   0.85
                                             Neuroblastoma   0.85
                                                  Mycetoma   0.85
                                         Benign schwannoma   0.85
                                            Rhabdoid tumor   0.85
                                         Sialidosis type 2   0.84
                        Spondyloepiphyseal dysplasia tarda   0.84
Systemic mastocytosis with associated hematologic neoplasm   0.84
                               Thymic neuroendocrine tumor   0.84
                             Tenosynovial giant cell tumor   0.84
                          Atypical teratoid rhabdoid tumor   0.84
                              Anaplastic thyroid carcinoma   0.84
                                         Maffucci syndrome   0.84",FOP,495,0,444,0
17,FOP_30868796_gemini2p5flash_SO.txt,"                                                    Disease  Score
                Autosomal recessive malignant osteopetrosis   0.85
    Craniofacial dysostosis-diaphyseal hyperplasia syndrome   0.85
                                   Melnick-Needles syndrome   0.85
                                    Occipital horn syndrome   0.85
                                   Multiple osteochondromas   0.85
                             Albers-Schönberg osteopetrosis   0.85
              Spondyloepimetaphyseal dysplasia, Shohat type   0.85
                                          Bronchogenic cyst   0.85
             Osteopathia striata-cranial sclerosis syndrome   0.85
                                           Opsismodysplasia   0.85
                                    Cleidocranial dysplasia   0.85
                                   Neurofibromatosis type 1   0.85
                                  Infantile myofibromatosis   0.85
          Craniometadiaphyseal dysplasia, wormian bone type   0.85
Joubert syndrome with Jeune asphyxiating thoracic dystrophy   0.84
              Brachytelephalangic chondrodysplasia punctata   0.84
                                          Maffucci syndrome   0.84
                                      Pachydermoperiostosis   0.84
           Enthesitis-related juvenile idiopathic arthritis   0.84
                              Infantile systemic hyalinosis   0.84","                                                    Disease  Score
                Autosomal recessive malignant osteopetrosis   0.85
    Craniofacial dysostosis-diaphyseal hyperplasia syndrome   0.85
                                   Melnick-Needles syndrome   0.85
                                    Occipital horn syndrome   0.85
                                   Multiple osteochondromas   0.85
                             Albers-Schönberg osteopetrosis   0.85
              Spondyloepimetaphyseal dysplasia, Shohat type   0.85
                                          Bronchogenic cyst   0.85
             Osteopathia striata-cranial sclerosis syndrome   0.85
                                           Opsismodysplasia   0.85
                                    Cleidocranial dysplasia   0.85
                                   Neurofibromatosis type 1   0.85
                                  Infantile myofibromatosis   0.85
          Craniometadiaphyseal dysplasia, wormian bone type   0.85
Joubert syndrome with Jeune asphyxiating thoracic dystrophy   0.84
              Brachytelephalangic chondrodysplasia punctata   0.84
                                          Maffucci syndrome   0.84
                                      Pachydermoperiostosis   0.84
           Enthesitis-related juvenile idiopathic arthritis   0.84
                              Infantile systemic hyalinosis   0.84",FOP,257,0,257,0
18,FOP_31785620_gemini2p5flash_SO.txt,"                                                                      Disease  Score
Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis   0.85
                             Enthesitis-related juvenile idiopathic arthritis   0.84
                                                           Solitary bone cyst   0.84
                                                            Bronchogenic cyst   0.84
                                                                       VIPoma   0.84
                                                     Multiple osteochondromas   0.84
                                                              Somatostatinoma   0.84
                                                                     Mycetoma   0.84
                                                     Isolated osteopoikilosis   0.84
                                       Pediatric systemic lupus erythematosus   0.83
                                                    Infantile myofibromatosis   0.83
                                                               Nephroblastoma   0.83
                                                                Neuroblastoma   0.83
                                Hemihyperplasia-multiple lipomatosis syndrome   0.83
                                                                 Polymyositis   0.83
                              Psoriasis-related juvenile idiopathic arthritis   0.83
                                                 Kaposiform lymphangiomatosis   0.83
                                             Aggressive systemic mastocytosis   0.83
                                  Autosomal recessive malignant osteopetrosis   0.83
                                                        Cutaneous mastocytoma   0.83","                                                                      Disease  Score
Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis   0.85
                             Enthesitis-related juvenile idiopathic arthritis   0.84
                                                           Solitary bone cyst   0.84
                                                            Bronchogenic cyst   0.84
                                                                       VIPoma   0.84
                                                     Multiple osteochondromas   0.84
                                                              Somatostatinoma   0.84
                                                                     Mycetoma   0.84
                                                     Isolated osteopoikilosis   0.84
                                       Pediatric systemic lupus erythematosus   0.83
                                                    Infantile myofibromatosis   0.83
                                                               Nephroblastoma   0.83
                                                                Neuroblastoma   0.83
                                Hemihyperplasia-multiple lipomatosis syndrome   0.83
                                                                 Polymyositis   0.83
                              Psoriasis-related juvenile idiopathic arthritis   0.83
                                                 Kaposiform lymphangiomatosis   0.83
                                             Aggressive systemic mastocytosis   0.83
                                  Autosomal recessive malignant osteopetrosis   0.83
                                                        Cutaneous mastocytoma   0.83",FOP,102,0,102,0
19,FOP_33938904_gemini2p5flash_SO.txt,"                                                                                        Disease  Score
                                                                      Infantile myofibromatosis   0.86
                                                                              Craniopharyngioma   0.85
                                                     Peripheral primitive neuroectodermal tumor   0.85
                                                                       Multiple osteochondromas   0.85
                                                    Autosomal recessive malignant osteopetrosis   0.85
                                                                          Primary myelofibrosis   0.85
                                                                                       Mycetoma   0.85
                                                                               Opsismodysplasia   0.85
                                                                                Somatostatinoma   0.85
                                                                              Maffucci syndrome   0.85
                                                             Spondyloepiphyseal dysplasia tarda   0.85
                                                          Fibrodysplasia ossificans progressiva   0.85
                                                                                Medulloblastoma   0.85
                                                                  Tenosynovial giant cell tumor   0.85
                                                                                 Rhabdoid tumor   0.85
Congenital muscular dystrophy-respiratory failure-skin abnormalities-joint hyperlaxity syndrome   0.84
                                                  Brachytelephalangic chondrodysplasia punctata   0.84
                                    Joubert syndrome with Jeune asphyxiating thoracic dystrophy   0.84
            Segmental outgrowth-lipomatosis-arteriovenous malformation-epidermal nevus syndrome   0.84
                                                  Spondyloepimetaphyseal dysplasia, Shohat type   0.84","                                                                                        Disease  Score
                                                                      Infantile myofibromatosis   0.86
                                                                              Craniopharyngioma   0.85
                                                     Peripheral primitive neuroectodermal tumor   0.85
                                                                       Multiple osteochondromas   0.85
                                                    Autosomal recessive malignant osteopetrosis   0.85
                                                                          Primary myelofibrosis   0.85
                                                                                       Mycetoma   0.85
                                                                               Opsismodysplasia   0.85
                                                                                Somatostatinoma   0.85
                                                                              Maffucci syndrome   0.85
                                                             Spondyloepiphyseal dysplasia tarda   0.85
                                                          Fibrodysplasia ossificans progressiva   0.85
                                                                                Medulloblastoma   0.85
                                                                  Tenosynovial giant cell tumor   0.85
                                                                                 Rhabdoid tumor   0.85
Congenital muscular dystrophy-respiratory failure-skin abnormalities-joint hyperlaxity syndrome   0.84
                                                  Brachytelephalangic chondrodysplasia punctata   0.84
                                    Joubert syndrome with Jeune asphyxiating thoracic dystrophy   0.84
            Segmental outgrowth-lipomatosis-arteriovenous malformation-epidermal nevus syndrome   0.84
                                                  Spondyloepimetaphyseal dysplasia, Shohat type   0.84",FOP,12,0.270238154,12,0.270238154
20,FOP_38044456_gemini2p5flash_SO.txt,"                                                                      Disease  Score
                                           Dermatoosteolysis, Kirghizian type   0.85
                              Psoriasis-related juvenile idiopathic arthritis   0.85
                                                         Polyarteritis nodosa   0.85
                                       Osteochondrosis of the metatarsal bone   0.84
                                             Aneurysm-osteoarthritis syndrome   0.84
                                                  Variant ABeta2M amyloidosis   0.84
                                                           Takayasu arteritis   0.84
                                                             AGel amyloidosis   0.84
                                              Mixed connective tissue disease   0.84
                             Enthesitis-related juvenile idiopathic arthritis   0.84
                    Camptodactyly-arthropathy-coxa-vara-pericarditis syndrome   0.84
                                        Fibrodysplasia ossificans progressiva   0.84
                                                        Nail-patella syndrome   0.84
Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis   0.84
                                                     Relapsing polychondritis   0.84
       Rheumatoid factor-negative polyarticular juvenile idiopathic arthritis   0.84
                                       Progressive pseudorheumatoid dysplasia   0.84
                                             Granulomatosis with polyangiitis   0.84
       Rheumatoid factor-positive polyarticular juvenile idiopathic arthritis   0.84
                                                                Blau syndrome   0.83","                                                                      Disease  Score
                                           Dermatoosteolysis, Kirghizian type   0.85
                              Psoriasis-related juvenile idiopathic arthritis   0.85
                                                         Polyarteritis nodosa   0.85
                                       Osteochondrosis of the metatarsal bone   0.84
                                             Aneurysm-osteoarthritis syndrome   0.84
                                                  Variant ABeta2M amyloidosis   0.84
                                                           Takayasu arteritis   0.84
                                                             AGel amyloidosis   0.84
                                              Mixed connective tissue disease   0.84
                             Enthesitis-related juvenile idiopathic arthritis   0.84
                    Camptodactyly-arthropathy-coxa-vara-pericarditis syndrome   0.84
                                        Fibrodysplasia ossificans progressiva   0.84
                                                        Nail-patella syndrome   0.84
Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis   0.84
                                                     Relapsing polychondritis   0.84
       Rheumatoid factor-negative polyarticular juvenile idiopathic arthritis   0.84
                                       Progressive pseudorheumatoid dysplasia   0.84
                                             Granulomatosis with polyangiitis   0.84
       Rheumatoid factor-positive polyarticular juvenile idiopathic arthritis   0.84
                                                                Blau syndrome   0.83",FOP,12,0.270238154,12,0.270238154
21,FOP_39287296_gemini2p5flash_SO.txt,"                                                               Disease  Score
                                          Oculopharyngodistal myopathy   0.86
                                          Mucopolysaccharidosis type 1   0.84
                                                 Localized scleroderma   0.84
                                    Oculopharyngeal muscular dystrophy   0.84
                                             Acute transverse myelitis   0.84
                                                Oromandibular dystonia   0.84
                                      Granulomatosis with polyangiitis   0.84
                                                       Scheie syndrome   0.84
                              Bilateral striopallidodentate calcinosis   0.84
                                        Albers-Schönberg osteopetrosis   0.84
                                Hyperparathyroidism-jaw tumor syndrome   0.84
                                                  Trigeminal neuralgia   0.84
                                    Bickerstaff brainstem encephalitis   0.84
                                      Florid cemento-osseous dysplasia   0.84
                                               Oral submucous fibrosis   0.84
     Progressive external ophthalmoplegia-myopathy-emaciation syndrome   0.84
                        Osteopathia striata-cranial sclerosis syndrome   0.84
                                         Facioscapulohumeral dystrophy   0.83
                                           Variant ABeta2M amyloidosis   0.83
Multiple epiphyseal dysplasia-macrocephaly-facial dysmorphism syndrome   0.83","                                                               Disease  Score
                                          Oculopharyngodistal myopathy   0.86
                                               Oral submucous fibrosis   0.84
                                                 Localized scleroderma   0.84
                                    Oculopharyngeal muscular dystrophy   0.84
                                          Mucopolysaccharidosis type 1   0.84
                                    Bickerstaff brainstem encephalitis   0.84
                                             Acute transverse myelitis   0.84
                                                Oromandibular dystonia   0.84
                                                       Scheie syndrome   0.84
                                        Albers-Schönberg osteopetrosis   0.84
                              Bilateral striopallidodentate calcinosis   0.84
                                      Granulomatosis with polyangiitis   0.84
     Progressive external ophthalmoplegia-myopathy-emaciation syndrome   0.84
                                      Florid cemento-osseous dysplasia   0.84
                                Hyperparathyroidism-jaw tumor syndrome   0.84
                                                  Trigeminal neuralgia   0.84
                        Osteopathia striata-cranial sclerosis syndrome   0.84
Multiple epiphyseal dysplasia-macrocephaly-facial dysmorphism syndrome   0.83
              Autosomal recessive progressive external ophthalmoplegia   0.83
                                                 Distal myotilinopathy   0.83",FOP,206,0,208,0
22,IPF_24881079_1_gemini2p5flash_SO.txt,"                                                     Disease  Score
                           Pulmonary alveolar microlithiasis   0.86
                   Idiopathic chronic eosinophilic pneumonia   0.85
                                       Asbestos intoxication   0.85
                         Pulmonary capillary hemangiomatosis   0.85
                   Tracheobronchopathia osteochondroplastica   0.85
                                Acute interstitial pneumonia   0.85
                             Lymphoid interstitial pneumonia   0.84
                                 Diffuse alveolar hemorrhage   0.84
                               Idiopathic pulmonary fibrosis   0.84
                        Staphylococcal necrotizing pneumonia   0.84
                                           Bronchogenic cyst   0.84
                            Cryptogenic organizing pneumonia   0.84
                        Recurrent respiratory papillomatosis   0.84
Respiratory bronchiolitis-interstitial lung disease syndrome   0.84
                        Pulmonary arteriovenous malformation   0.83
                                           Acute lung injury   0.83
                              Bronchial neuroendocrine tumor   0.83
                          Idiopathic pulmonary hemosiderosis   0.83
                                             Dermatomyositis   0.83
               Chronic thromboembolic pulmonary hypertension   0.83","                                                     Disease  Score
                           Pulmonary alveolar microlithiasis   0.86
                   Idiopathic chronic eosinophilic pneumonia   0.85
                                       Asbestos intoxication   0.85
                         Pulmonary capillary hemangiomatosis   0.85
                   Tracheobronchopathia osteochondroplastica   0.85
                                Acute interstitial pneumonia   0.85
                             Lymphoid interstitial pneumonia   0.84
                                 Diffuse alveolar hemorrhage   0.84
                               Idiopathic pulmonary fibrosis   0.84
                        Staphylococcal necrotizing pneumonia   0.84
                                           Bronchogenic cyst   0.84
                            Cryptogenic organizing pneumonia   0.84
                        Recurrent respiratory papillomatosis   0.84
Respiratory bronchiolitis-interstitial lung disease syndrome   0.84
                        Pulmonary arteriovenous malformation   0.83
                                           Acute lung injury   0.83
                              Bronchial neuroendocrine tumor   0.83
                          Idiopathic pulmonary hemosiderosis   0.83
                                             Dermatomyositis   0.83
               Chronic thromboembolic pulmonary hypertension   0.83",IPF,9,0.301029996,9,0.301029996
23,IPF_24881079_2_gemini2p5flash_SO.txt,"                                      Disease  Score
            Pulmonary alveolar microlithiasis   0.85
                        Asbestos intoxication   0.84
    Tracheobronchopathia osteochondroplastica   0.84
                 Acute interstitial pneumonia   0.84
                            Acute lung injury   0.84
    Idiopathic chronic eosinophilic pneumonia   0.84
                                Aspergillosis   0.84
                               Pneumocystosis   0.84
          Pulmonary capillary hemangiomatosis   0.84
         Recurrent respiratory papillomatosis   0.84
         Staphylococcal necrotizing pneumonia   0.84
             Cryptogenic organizing pneumonia   0.84
           Idiopathic pulmonary hemosiderosis   0.83
Chronic thromboembolic pulmonary hypertension   0.83
              Lymphoid interstitial pneumonia   0.83
                            Bronchogenic cyst   0.83
                Idiopathic pulmonary fibrosis   0.83
                  Diffuse alveolar hemorrhage   0.82
                      Distal nebulin myopathy   0.82
                 Lymphedema with yellow nails   0.82","                                      Disease  Score
            Pulmonary alveolar microlithiasis   0.85
                        Asbestos intoxication   0.84
    Tracheobronchopathia osteochondroplastica   0.84
                 Acute interstitial pneumonia   0.84
                            Acute lung injury   0.84
    Idiopathic chronic eosinophilic pneumonia   0.84
                                Aspergillosis   0.84
                               Pneumocystosis   0.84
          Pulmonary capillary hemangiomatosis   0.84
         Recurrent respiratory papillomatosis   0.84
         Staphylococcal necrotizing pneumonia   0.84
             Cryptogenic organizing pneumonia   0.84
           Idiopathic pulmonary hemosiderosis   0.83
Chronic thromboembolic pulmonary hypertension   0.83
              Lymphoid interstitial pneumonia   0.83
                            Bronchogenic cyst   0.83
                Idiopathic pulmonary fibrosis   0.83
                  Diffuse alveolar hemorrhage   0.82
                      Distal nebulin myopathy   0.82
                 Lymphedema with yellow nails   0.82",IPF,17,0.239812467,17,0.239812467
24,IPF_24881079_3_gemini2p5flash_SO.txt,"                                      Disease  Score
    Idiopathic chronic eosinophilic pneumonia   0.85
    Tracheobronchopathia osteochondroplastica   0.85
         Recurrent respiratory papillomatosis   0.84
                                Aspergillosis   0.84
             Cryptogenic organizing pneumonia   0.83
                 Acute interstitial pneumonia   0.83
                            Bronchogenic cyst   0.83
           Idiopathic pulmonary hemosiderosis   0.82
         Staphylococcal necrotizing pneumonia   0.82
Chronic thromboembolic pulmonary hypertension   0.82
          Pulmonary capillary hemangiomatosis   0.82
                Idiopathic pulmonary fibrosis   0.82
                               Pneumocystosis   0.82
            Pulmonary alveolar microlithiasis   0.82
                  Diffuse alveolar hemorrhage   0.82
                    Idiopathic bronchiectasis   0.81
                               Cryptococcosis   0.81
                        Asbestos intoxication   0.81
                                     PGM3-CDG   0.81
                                  Nocardiosis   0.81","                                      Disease  Score
    Idiopathic chronic eosinophilic pneumonia   0.85
    Tracheobronchopathia osteochondroplastica   0.85
         Recurrent respiratory papillomatosis   0.84
                                Aspergillosis   0.84
             Cryptogenic organizing pneumonia   0.83
                 Acute interstitial pneumonia   0.83
                            Bronchogenic cyst   0.83
           Idiopathic pulmonary hemosiderosis   0.82
         Staphylococcal necrotizing pneumonia   0.82
Chronic thromboembolic pulmonary hypertension   0.82
          Pulmonary capillary hemangiomatosis   0.82
                Idiopathic pulmonary fibrosis   0.82
                               Pneumocystosis   0.82
            Pulmonary alveolar microlithiasis   0.82
                  Diffuse alveolar hemorrhage   0.82
                    Idiopathic bronchiectasis   0.81
                               Cryptococcosis   0.81
                        Asbestos intoxication   0.81
                                     PGM3-CDG   0.81
                                  Nocardiosis   0.81",IPF,12,0.270238154,12,0.270238154
25,IPF_26810762_gemini2p5flash_SO.txt,"                                                                                        Disease  Score
                                                              Pulmonary alveolar microlithiasis   0.86
                                                      Tracheobronchopathia osteochondroplastica   0.85
                                   Respiratory bronchiolitis-interstitial lung disease syndrome   0.85
                                                               Cryptogenic organizing pneumonia   0.85
                                                                  Idiopathic pulmonary fibrosis   0.85
                                                                        Distal nebulin myopathy   0.85
                                                                                  Aspergillosis   0.85
                                                      Adult acute respiratory distress syndrome   0.84
                                                             Idiopathic pulmonary hemosiderosis   0.84
                                                                Lymphoid interstitial pneumonia   0.84
                                              Pulmonary non-tuberculous mycobacterial infection   0.84
                                                      Idiopathic chronic eosinophilic pneumonia   0.84
                                                           Recurrent respiratory papillomatosis   0.84
Congenital muscular dystrophy-respiratory failure-skin abnormalities-joint hyperlaxity syndrome   0.84
                                                            Pulmonary capillary hemangiomatosis   0.84
                                                                              Bronchogenic cyst   0.84
                                                                          Asbestos intoxication   0.84
                                                      Autoimmune pulmonary alveolar proteinosis   0.84
                                                           Staphylococcal necrotizing pneumonia   0.84
                                                                      Chronic beryllium disease   0.84","                                                                                        Disease  Score
                                                              Pulmonary alveolar microlithiasis   0.86
                                                      Tracheobronchopathia osteochondroplastica   0.85
                                   Respiratory bronchiolitis-interstitial lung disease syndrome   0.85
                                                               Cryptogenic organizing pneumonia   0.85
                                                                  Idiopathic pulmonary fibrosis   0.85
                                                                        Distal nebulin myopathy   0.85
                                                                                  Aspergillosis   0.85
                                                      Adult acute respiratory distress syndrome   0.84
                                                             Idiopathic pulmonary hemosiderosis   0.84
                                                                Lymphoid interstitial pneumonia   0.84
                                              Pulmonary non-tuberculous mycobacterial infection   0.84
                                                      Idiopathic chronic eosinophilic pneumonia   0.84
                                                           Recurrent respiratory papillomatosis   0.84
Congenital muscular dystrophy-respiratory failure-skin abnormalities-joint hyperlaxity syndrome   0.84
                                                            Pulmonary capillary hemangiomatosis   0.84
                                                                              Bronchogenic cyst   0.84
                                                                          Asbestos intoxication   0.84
                                                      Autoimmune pulmonary alveolar proteinosis   0.84
                                                           Staphylococcal necrotizing pneumonia   0.84
                                                                      Chronic beryllium disease   0.84",IPF,5,0.386852807,5,0.386852807
26,IPF_26984086_gemini2p5flash_SO.txt,"                                                     Disease  Score
                        Staphylococcal necrotizing pneumonia   0.83
                           Pulmonary alveolar microlithiasis   0.82
                                 Diffuse alveolar hemorrhage   0.82
                                       Asbestos intoxication   0.82
                                               Aspergillosis   0.82
Stevens-Johnson syndrome/toxic epidermal necrolysis spectrum   0.82
                   Idiopathic chronic eosinophilic pneumonia   0.82
                   Tracheobronchopathia osteochondroplastica   0.82
                                           Bronchogenic cyst   0.82
                                   Chronic beryllium disease   0.82
                                                 Nocardiosis   0.82
                                    Acute radiation syndrome   0.82
                                             Dermatomyositis   0.82
                                        Pleural mesothelioma   0.82
                                             RIDDLE syndrome   0.82
                          Idiopathic pulmonary hemosiderosis   0.81
                                Malignant atrophic papulosis   0.81
                                Acute interstitial pneumonia   0.81
                                           Acute lung injury   0.81
                        Recurrent respiratory papillomatosis   0.81","                                                     Disease  Score
                        Staphylococcal necrotizing pneumonia   0.83
                           Pulmonary alveolar microlithiasis   0.82
                                 Diffuse alveolar hemorrhage   0.82
                                       Asbestos intoxication   0.82
                                               Aspergillosis   0.82
Stevens-Johnson syndrome/toxic epidermal necrolysis spectrum   0.82
                   Idiopathic chronic eosinophilic pneumonia   0.82
                   Tracheobronchopathia osteochondroplastica   0.82
                                           Bronchogenic cyst   0.82
                                   Chronic beryllium disease   0.82
                                                 Nocardiosis   0.82
                                    Acute radiation syndrome   0.82
                                             Dermatomyositis   0.82
                                        Pleural mesothelioma   0.82
                                             RIDDLE syndrome   0.82
                          Idiopathic pulmonary hemosiderosis   0.81
                                Malignant atrophic papulosis   0.81
                                Acute interstitial pneumonia   0.81
                                           Acute lung injury   0.81
                        Recurrent respiratory papillomatosis   0.81",IPF,60,0,60,0
